433256.283998
418594.366074
415311.828852
137261.256933
138704.418182
139776.163101
138301.589966
141051.323891
138338.850975
139747.186899
134724.925995
132840.826035
133323.240042
132377.644062
132379.478931
132315.364838
132707.026958
133431.195974
