290.002822876
292.045116425
296.726942062
306.54501915
299.540996552
299.643993378
294.443130493
293.98393631
297.869920731
296.012878418
297.050952911
308.525800705
310.36400795
309.324979782
307.878017426
310.840845108
309.921979904
307.542085648
311.130046844
312.700986862
309.367179871
312.446117401
311.86413765
305.145978928
304.87704277
304.883003235
304.816961288
306.373119354
303.922176361
305.839061737
302.858114243
307.215213776
314.63098526
