59.5412254333
51.6541004181
51.5270233154
48.1221675873
46.5071201324
46.4880466461
46.4639663696
46.5049743652
46.5240478516
46.4990139008
46.5431213379
46.5049743652
46.4940071106
46.502828598
46.5121269226
46.4949607849
46.4868545532
46.5130805969
46.5099811554
46.5009212494
46.4959144592
46.4961528778
46.4658737183
46.5030670166
46.5040206909
46.4751720428
46.4868545532
46.5061664581
46.4890003204
46.5250015259
46.4849472046
46.4849472046
46.4780330658
