900.662899017
916.433095932
915.6229496
914.222002029
922.102928162
921.164035797
930.058002472
927.582979202
935.646057129
932.965040207
941.106081009
977.725982666
977.478027344
982.849121094
977.385044098
981.504917145
988.656997681
984.888076782
985.141992569
985.826015472
983.43205452
983.752012253
983.302116394
983.779907227
986.364841461
990.351915359
981.108903885
984.35997963
983.229160309
982.46216774
984.705924988
989.704847336
983.300924301
